Frame,Class,X,Y,Speed
7668,Player1,589,472,0.06896551724137931
7668,Player2,591,306,0.3713906763541037
7668,Shuttlecock,457,86,0.1542115846551579
7669,Player1,588,471,0.048765984909417075
7669,Player2,585,306,0.20689655172413793
7669,Shuttlecock,454,92,0.23131737698273688
7670,Player1,586,470,0.07710579232757896
7670,Player2,576,305,0.312254659935773
7670,Shuttlecock,453,99,0.24382992454708535
7671,Player1,585,471,0.048765984909417075
7671,Player2,570,302,0.23131737698273688
7671,Shuttlecock,451,107,0.2843521121115628
7672,Player1,585,471,0.0
7672,Player2,570,303,0.034482758620689655
7672,Shuttlecock,451,107,0.0
7673,Player1,585,471,0.0
7673,Player2,563,298,0.2966319057600906
7673,Shuttlecock,449,116,0.31791532611354784
7674,Player1,585,471,0.0
7674,Player2,559,296,0.1542115846551579
7674,Shuttlecock,448,126,0.3465474352110652
7675,Player1,584,472,0.048765984909417075
7675,Player2,553,295,0.20975043207924896
7675,Shuttlecock,446,137,0.3855289616378948
7676,Player1,583,473,0.048765984909417075
7676,Player2,547,295,0.20689655172413793
7676,Shuttlecock,445,149,0.41522739926869984
7677,Player1,583,473,0.0
7677,Player2,540,295,0.2413793103448276
7677,Shuttlecock,444,161,0.41522739926869984
7678,Player1,583,473,0.0
7678,Player2,540,294,0.034482758620689655
7678,Shuttlecock,444,161,0.0
7679,Player1,582,473,0.034482758620689655
7679,Player2,535,298,0.22079738749768443
7679,Shuttlecock,443,175,0.4839885809523517
7680,Player1,583,473,0.034482758620689655
7680,Player2,533,301,0.12432935432634445
7680,Shuttlecock,442,189,0.4839885809523517
7681,Player1,584,473,0.034482758620689655
7681,Player2,525,305,0.3084231693103158
7681,Shuttlecock,441,203,0.4839885809523517
7682,Player2,521,305,0.13793103448275862
7682,Player1,587,475,0.12432935432634445
7683,Player1,591,480,0.22079738749768443
7683,Player2,510,305,0.3793103448275862
7684,Player1,591,480,0.0
7684,Player2,510,305,0.0
7685,Player1,593,483,0.12432935432634445
7685,Player2,506,304,0.1421760560557814
7686,Player1,594,489,0.20975043207924896
7686,Player2,510,302,0.1542115846551579
7686,Shuttlecock,578,212,4.734320764739993
7687,Player1,596,494,0.18569533817705186
7687,Player2,515,300,0.18569533817705186
7687,Shuttlecock,603,214,0.8648231864816864
7687,Shuttlecock,447,302,6.176169152341547
7688,Player1,596,496,0.06896551724137931
7688,Player2,519,298,0.1542115846551579
7688,Shuttlecock,628,219,6.866313017841337
7689,Player1,595,496,0.034482758620689655
7689,Player2,522,296,0.12432935432634445
7689,Shuttlecock,650,223,0.7710579232757896
7690,Player1,595,496,0.0
7690,Player2,521,296,0.034482758620689655
7690,Shuttlecock,650,223,0.0
7691,Player1,598,497,0.1090440572471855
7691,Player2,526,296,0.1724137931034483
7691,Shuttlecock,671,230,0.7633084007302984
7692,Player1,608,501,0.3713906763541037
7692,Player2,531,296,0.1724137931034483
7692,Shuttlecock,688,237,0.6339578038224218
7693,Player1,618,504,0.36001056927277764
7693,Player2,539,297,0.2780088878723638
7693,Shuttlecock,704,245,0.6168463386206317
7694,Player1,636,507,0.6292512962377469
7694,Player2,547,299,0.2843521121115628
7694,Shuttlecock,719,253,0.5862068965517241
7695,Player1,650,508,0.4839885809523517
7695,Player2,553,299,0.20689655172413793
7696,Player1,650,508,0.0
7696,Player2,553,299,0.0
7697,Player2,560,300,0.24382992454708535
7697,Player1,665,511,0.5274847772682192
7698,Player2,564,301,0.1421760560557814
7698,Player1,682,511,0.5862068965517241
7698,Shuttlecock,763,290,1.9823837726627322
7699,Player2,568,302,0.1421760560557814
7699,Player1,694,511,0.41379310344827586
7699,Shuttlecock,776,304,0.6587921784325104
7700,Player2,571,303,0.1090440572471855
7700,Player1,700,511,0.20689655172413793
7700,Shuttlecock,787,319,0.6414163875082164
7701,Player2,576,302,0.17582825908940636
7701,Player1,705,509,0.18569533817705186
7701,Shuttlecock,797,334,0.6216467716317223
7702,Player2,576,302,0.0
7702,Player1,705,509,0.0
7702,Shuttlecock,797,334,0.0
7703,Player2,581,302,0.1724137931034483
7703,Player1,708,507,0.12432935432634445
7703,Shuttlecock,808,351,0.6982226459074685
7704,Player1,713,506,0.17582825908940636
7704,Player2,587,300,0.218088114494371
7704,Shuttlecock,818,370,0.7403762259856513
7705,Player1,720,506,0.2413793103448276
7705,Player2,592,300,0.1724137931034483
7705,Shuttlecock,827,389,0.724958484194091
7706,Player2,597,299,0.17582825908940636
7706,Player1,730,504,0.3516565181788127
7706,Shuttlecock,836,409,0.7562659379124589
7707,Player1,736,504,0.20689655172413793
7707,Player2,603,300,0.20975043207924896
7707,Shuttlecock,844,428,0.710880280278907
7708,Player1,736,504,0.0
7708,Player2,603,300,0.0
7708,Shuttlecock,844,428,0.0
7709,Player1,742,505,0.20975043207924896
7709,Player2,607,300,0.13793103448275862
7709,Shuttlecock,852,452,0.872352457977484
7710,Player2,614,304,0.2780088878723638
7710,Player1,745,504,0.1090440572471855
7710,Shuttlecock,842,438,0.5932638115201812
7711,Player2,619,308,0.22079738749768443
7711,Player1,750,504,0.1724137931034483
7712,Player2,622,311,0.1462979547282512
7712,Player1,755,501,0.20106730671880346
7712,Shuttlecock,810,379,2.3144585095930807
7713,Player2,624,316,0.18569533817705186
7713,Player1,759,498,0.1724137931034483
7713,Shuttlecock,798,357,0.8641354542166667
7714,Player2,624,316,0.0
7714,Player1,759,498,0.0
7714,Shuttlecock,798,357,0.0
7715,Player2,628,320,0.1950639396376683
7715,Player1,763,497,0.1421760560557814
7715,Shuttlecock,787,336,0.8174668683537722
7716,Player2,631,323,0.1462979547282512
7716,Player1,765,494,0.12432935432634445
7716,Shuttlecock,776,325,0.5364258340035878
7717,Player2,637,323,0.20689655172413793
7717,Player1,767,493,0.07710579232757896
7717,Shuttlecock,766,313,0.5386379086832175
7718,Player1,767,492,0.034482758620689655
7718,Player2,637,322,0.034482758620689655
7718,Shuttlecock,757,304,0.4388938641847536
7719,Player1,761,490,0.218088114494371
7719,Player2,644,323,0.24382992454708535
7719,Shuttlecock,747,297,0.420915710887369
7720,Player1,757,489,0.1421760560557814
7720,Player2,645,323,0.034482758620689655
7720,Shuttlecock,739,292,0.32530969420884837
7721,Player1,757,489,0.0
7721,Player2,645,323,0.0
7721,Shuttlecock,739,292,0.0
7722,Player2,647,322,0.07710579232757896
7722,Player1,755,488,0.07710579232757896
7722,Shuttlecock,731,289,0.2946208188040528
7723,Player1,751,487,0.1421760560557814
7723,Player2,646,324,0.07710579232757896
7723,Shuttlecock,723,287,0.2843521121115628
7724,Player1,748,487,0.10344827586206896
7724,Player2,645,326,0.07710579232757896
7724,Shuttlecock,715,286,0.2780088878723638
7725,Player1,744,486,0.1421760560557814
7725,Player2,642,329,0.1462979547282512
7725,Shuttlecock,707,287,0.2780088878723638
7726,Player1,738,485,0.20975043207924896
7726,Player2,639,332,0.1462979547282512
7726,Shuttlecock,701,289,0.218088114494371
7727,Player1,739,485,0.034482758620689655
7727,Player2,639,332,0.0
7727,Shuttlecock,701,289,0.0
7728,Player1,731,484,0.2780088878723638
7728,Player2,637,335,0.12432935432634445
7728,Shuttlecock,696,294,0.24382992454708535
7729,Player1,726,482,0.18569533817705186
7729,Player2,638,337,0.07710579232757896
7729,Shuttlecock,689,300,0.31791532611354784
7730,Player1,723,481,0.1090440572471855
7730,Player2,643,342,0.24382992454708535
7730,Shuttlecock,683,308,0.3448275862068966
7731,Player1,722,481,0.034482758620689655
7731,Player2,645,350,0.2843521121115628
7731,Shuttlecock,679,315,0.2780088878723638
7732,Player1,719,481,0.10344827586206896
7732,Player2,649,352,0.1542115846551579
7732,Shuttlecock,673,326,0.43206772710833335
7733,Player1,719,481,0.0
7733,Player2,649,352,0.0
7733,Shuttlecock,673,326,0.0
7734,Player1,716,481,0.10344827586206896
7734,Player2,649,353,0.034482758620689655
7735,Player1,711,484,0.20106730671880346
7735,Player2,648,354,0.048765984909417075
7736,Player2,648,354,0.0
7736,Player1,707,488,0.1950639396376683
7736,Shuttlecock,662,303,0.8791412954470319
7737,Player2,647,354,0.034482758620689655
7737,Player1,702,491,0.20106730671880346
7737,Shuttlecock,661,298,0.17582825908940636
7738,Player1,700,494,0.12432935432634445
7738,Player2,648,352,0.07710579232757896
7739,Player1,700,494,0.0
7739,Player2,648,352,0.0
7740,Player1,696,493,0.1421760560557814
7740,Player2,648,348,0.13793103448275862
7740,Shuttlecock,666,276,0.7779664946674812
7741,Player1,692,491,0.1542115846551579
7741,Player2,647,343,0.17582825908940636
7742,Player2,648,338,0.17582825908940636
7742,Player1,688,487,0.1950639396376683
7742,Shuttlecock,663,271,0.20106730671880346
7743,Player1,686,481,0.218088114494371
7743,Player2,648,336,0.06896551724137931
7743,Shuttlecock,661,267,0.1542115846551579
7744,Player1,683,475,0.23131737698273688
7744,Player2,649,335,0.048765984909417075
7744,Shuttlecock,661,266,0.034482758620689655
7745,Player1,683,475,0.0
7745,Player2,649,335,0.0
7745,Shuttlecock,661,266,0.0
7746,Player1,675,467,0.3901278792753366
7746,Player2,650,334,0.048765984909417075
7746,Shuttlecock,659,271,0.18569533817705186
7747,Player1,669,463,0.2486587086526889
7747,Player2,650,333,0.034482758620689655
7748,Player1,665,462,0.1421760560557814
7748,Player2,652,333,0.06896551724137931
7748,Shuttlecock,658,281,0.3465474352110652
7749,Player1,662,462,0.10344827586206896
7749,Player2,652,333,0.0
7749,Shuttlecock,657,284,0.1090440572471855
7750,Player1,659,463,0.1090440572471855
7750,Player2,652,329,0.13793103448275862
7751,Player1,659,463,0.0
7751,Player2,652,329,0.0
7752,Player1,655,460,0.1724137931034483
7752,Player2,653,324,0.17582825908940636
7753,Player1,650,460,0.1724137931034483
7753,Player2,652,322,0.07710579232757896
7754,Player1,644,459,0.20975043207924896
7754,Player2,652,320,0.06896551724137931
7755,Player1,638,457,0.218088114494371
7755,Player2,650,325,0.18569533817705186
7756,Player1,635,456,0.1090440572471855
7756,Player2,648,330,0.18569533817705186
7757,Player1,635,456,0.0
7757,Player2,648,330,0.0
7758,Player1,631,454,0.1542115846551579
7758,Player2,646,326,0.1542115846551579
7759,Player1,628,451,0.1462979547282512
7759,Player2,644,326,0.06896551724137931
7760,Player1,627,449,0.07710579232757896
7760,Player2,640,325,0.1421760560557814
7761,Player1,627,447,0.06896551724137931
7761,Player2,633,333,0.3665567521632638
7762,Player1,627,444,0.10344827586206896
7762,Player2,632,340,0.24382992454708535
7762,Shuttlecock,649,311,0.9710432993330154
7763,Player1,627,444,0.0
7763,Player2,632,340,0.0
7763,Shuttlecock,649,311,0.0
7764,Player1,627,444,0.0
7764,Player2,631,339,0.048765984909417075
7764,Shuttlecock,646,304,0.26261286571944514
7765,Player1,626,443,0.048765984909417075
7765,Player2,627,337,0.1542115846551579
7765,Shuttlecock,642,299,0.22079738749768443
7766,Player1,626,441,0.06896551724137931
7766,Player2,625,343,0.218088114494371
7767,Player1,627,441,0.034482758620689655
7767,Player2,624,346,0.1090440572471855
7768,Player1,627,442,0.034482758620689655
7768,Player2,622,338,0.2843521121115628
7768,Shuttlecock,639,299,0.10344827586206896
7769,Player1,627,442,0.0
7769,Player2,622,338,0.0
7769,Shuttlecock,639,299,0.0
7770,Player1,627,446,0.13793103448275862
7770,Player2,618,341,0.1724137931034483
7770,Shuttlecock,637,300,0.07710579232757896
7771,Player1,628,446,0.034482758620689655
7771,Player2,616,344,0.12432935432634445
7771,Shuttlecock,636,303,0.1090440572471855
7772,Player1,629,446,0.034482758620689655
7772,Player2,612,349,0.22079738749768443
7772,Shuttlecock,635,308,0.17582825908940636
7773,Player1,631,446,0.06896551724137931
7773,Player2,611,355,0.20975043207924896
7773,Shuttlecock,635,314,0.20689655172413793
7774,Player1,634,446,0.10344827586206896
7774,Player2,609,360,0.18569533817705186
7774,Shuttlecock,633,324,0.3516565181788127
7775,Player1,634,446,0.0
7775,Player2,609,361,0.034482758620689655
7775,Shuttlecock,633,324,0.0
7776,Player1,635,444,0.07710579232757896
7776,Player2,610,362,0.048765984909417075
7777,Player1,635,445,0.034482758620689655
7777,Player2,610,363,0.034482758620689655
7778,Player1,636,445,0.034482758620689655
7778,Player2,610,363,0.0
7779,Player1,637,446,0.048765984909417075
7779,Player2,610,364,0.034482758620689655
7780,Player1,638,448,0.07710579232757896
7780,Player2,610,367,0.10344827586206896
7781,Player1,638,449,0.034482758620689655
7781,Player2,610,367,0.0
7782,Player1,640,453,0.1542115846551579
7782,Player2,609,369,0.07710579232757896
7782,Shuttlecock,630,245,2.7261014311796377
7782,Shuttlecock,628,287,1.449916968388182
7783,Player1,643,456,0.1462979547282512
7783,Player2,606,369,0.10344827586206896
7783,Shuttlecock,641,144,4.951368731842565
7783,Shuttlecock,612,308,5.742906496690201
7784,Player1,643,458,0.06896551724137931
7784,Player2,607,373,0.1421760560557814
7784,Shuttlecock,644,51,8.930501914623097
7784,Shuttlecock,660,293,8.363046512359917
7785,Player1,643,458,0.0
7785,Player2,606,375,0.07710579232757896
7786,Player1,642,459,0.048765984909417075
7786,Player2,606,378,0.10344827586206896
7787,Player1,642,459,0.0
7787,Player2,606,378,0.0
7788,Player1,642,460,0.034482758620689655
7788,Player2,607,385,0.24382992454708535
7789,Player1,641,461,0.048765984909417075
7789,Player2,606,386,0.048765984909417075
7790,Player1,641,461,0.0
7790,Player2,606,382,0.13793103448275862
7791,Player1,641,461,0.0
7791,Player2,606,379,0.10344827586206896
7792,Player1,640,460,0.048765984909417075
7792,Player2,605,376,0.1090440572471855
7793,Player1,640,460,0.0
7793,Player2,604,376,0.034482758620689655
7794,Player1,641,460,0.034482758620689655
7794,Player2,604,372,0.13793103448275862
7795,Player1,642,465,0.17582825908940636
7795,Player2,605,369,0.1090440572471855
7796,Player1,642,469,0.13793103448275862
7796,Player2,605,366,0.10344827586206896
7797,Player1,640,475,0.218088114494371
7797,Player2,607,363,0.12432935432634445
7798,Player1,639,478,0.1090440572471855
7798,Player2,607,361,0.06896551724137931
7799,Player1,639,478,0.0
7799,Player2,607,361,0.0
7800,Player1,640,483,0.17582825908940636
7800,Player2,608,363,0.07710579232757896
7801,Player2,610,364,0.07710579232757896
7801,Player1,639,489,0.20975043207924896
7802,Player1,639,495,0.20689655172413793
7802,Player2,612,362,0.09753196981883415
7803,Player1,639,498,0.10344827586206896
7803,Player2,613,362,0.034482758620689655
7803,Shuttlecock,650,342,1.7244827241448257
7804,Player1,640,500,0.07710579232757896
7804,Player2,619,361,0.20975043207924896
7805,Player1,640,500,0.0
7805,Player2,619,361,0.0
7806,Player1,642,502,0.09753196981883415
7806,Player2,620,357,0.1421760560557814
7807,Player1,645,502,0.10344827586206896
7807,Player2,621,357,0.034482758620689655
7808,Player2,622,354,0.1090440572471855
7808,Player1,649,501,0.1421760560557814
7809,Player2,625,351,0.1462979547282512
7809,Player1,655,499,0.218088114494371
7810,Player2,627,348,0.12432935432634445
7810,Player1,657,500,0.07710579232757896
7811,Player2,628,348,0.034482758620689655
7811,Player1,657,500,0.0
7812,Player2,629,347,0.048765984909417075
7812,Player1,659,504,0.1542115846551579
7813,Player2,630,347,0.034482758620689655
7813,Player1,661,509,0.18569533817705186
7814,Player2,631,346,0.048765984909417075
7814,Player1,663,516,0.2510382720441558
7815,Player2,632,345,0.048765984909417075
7815,Player1,664,521,0.17582825908940636
7816,Player2,633,346,0.048765984909417075
7816,Player1,668,527,0.2486587086526889
7817,Player2,633,347,0.034482758620689655
7817,Player1,668,527,0.0
7818,Player2,632,346,0.048765984909417075
7818,Player1,671,528,0.1090440572471855
7819,Player2,633,346,0.034482758620689655
7819,Player1,676,530,0.18569533817705186
7820,Player2,633,344,0.06896551724137931
7820,Player1,678,534,0.1542115846551579
7821,Player2,632,342,0.07710579232757896
7821,Player1,680,537,0.12432935432634445
7822,Player2,632,341,0.034482758620689655
7822,Player1,684,539,0.1542115846551579
7823,Player2,631,341,0.034482758620689655
7823,Player1,684,539,0.0
7824,Player2,631,339,0.06896551724137931
7824,Player1,686,541,0.09753196981883415
7825,Player2,633,337,0.09753196981883415
7825,Player1,687,544,0.1090440572471855
7826,Player2,633,334,0.10344827586206896
7826,Player1,688,549,0.17582825908940636
7827,Player2,634,333,0.048765984909417075
7827,Player1,690,555,0.218088114494371
7828,Player2,636,331,0.09753196981883415
7828,Player1,692,561,0.218088114494371
7829,Player2,636,331,0.0
7829,Player1,692,561,0.0
7830,Player2,636,331,0.0
7830,Player1,694,565,0.1542115846551579
7831,Player1,693,568,0.1090440572471855
7831,Player2,637,330,0.048765984909417075
7832,Player1,692,569,0.048765984909417075
7832,Player2,638,329,0.048765984909417075
7833,Player2,639,329,0.034482758620689655
7833,Player1,692,569,0.0
7834,Player2,640,329,0.034482758620689655
7834,Player1,690,569,0.06896551724137931
7835,Player2,640,329,0.0
7835,Player1,690,569,0.0
7836,Player2,640,328,0.034482758620689655
7836,Player1,692,568,0.07710579232757896
7837,Player2,640,328,0.0
7837,Player1,696,567,0.1421760560557814
7837,Shuttlecock,615,12,11.44313345244491
7838,Player2,640,327,0.034482758620689655
7838,Player1,699,567,0.10344827586206896
7838,Shuttlecock,613,47,1.2088653891695245
7839,Player2,640,326,0.034482758620689655
7839,Player1,700,566,0.048765984909417075
7839,Shuttlecock,610,83,1.2456821978060995
7840,Player2,640,325,0.034482758620689655
7840,Player1,705,565,0.17582825908940636
7840,Shuttlecock,609,118,1.2073890620697654
7841,Player2,640,325,0.0
7841,Player1,705,565,0.0
7841,Shuttlecock,609,118,0.0
7842,Player1,706,565,0.034482758620689655
7842,Player2,641,325,0.034482758620689655
7842,Shuttlecock,607,153,1.2088653891695245
7843,Player1,705,565,0.034482758620689655
7843,Player2,640,323,0.07710579232757896
7843,Shuttlecock,604,188,1.2113219358793308
7844,Player1,705,570,0.1724137931034483
7844,Player2,641,322,0.048765984909417075
7844,Shuttlecock,601,222,1.1769688390259319
7845,Player2,641,320,0.06896551724137931
7845,Player1,705,574,0.13793103448275862
7846,Player1,705,580,0.20689655172413793
7846,Player2,641,319,0.034482758620689655
7846,Shuttlecock,599,292,2.4147781241395307
7847,Player1,705,580,0.0
7847,Player2,642,319,0.034482758620689655
7847,Shuttlecock,599,292,0.0
7848,Player2,641,319,0.034482758620689655
7848,Player1,703,585,0.18569533817705186
7849,Player1,695,587,0.2843521121115628
7849,Player2,640,319,0.034482758620689655
7850,Player1,682,589,0.4535498771712381
7850,Player2,639,319,0.034482758620689655
7850,Shuttlecock,590,398,3.6683237706837732
7851,Player2,638,319,0.034482758620689655
7851,Player1,668,588,0.4839885809523517
7852,Player2,637,319,0.034482758620689655
7852,Player1,665,586,0.12432935432634445
7853,Player2,637,318,0.034482758620689655
7853,Player1,665,586,0.0
7854,Player2,637,319,0.034482758620689655
7854,Player1,669,582,0.1950639396376683
7855,Player1,677,579,0.2946208188040528
7855,Player2,638,321,0.07710579232757896
7856,Player1,680,574,0.20106730671880346
7856,Player2,638,324,0.10344827586206896
7857,Player1,682,572,0.09753196981883415
7857,Player2,638,328,0.13793103448275862
7858,Player1,681,570,0.07710579232757896
7858,Player2,638,330,0.06896551724137931
7859,Player1,681,570,0.0
7859,Player2,638,330,0.0
7860,Player1,680,572,0.07710579232757896
7860,Player2,639,330,0.034482758620689655
7860,Shuttlecock,657,281,4.649165984557009
7861,Player1,681,575,0.1090440572471855
7861,Player2,641,330,0.06896551724137931
7862,Player1,682,577,0.07710579232757896
7862,Player2,642,330,0.034482758620689655
7863,Player1,682,576,0.034482758620689655
7863,Player2,645,331,0.1090440572471855
7864,Player1,683,573,0.1090440572471855
7864,Player2,645,331,0.0
7865,Player1,683,572,0.034482758620689655
7865,Player2,645,331,0.0
7866,Player2,647,331,0.06896551724137931
7866,Player1,685,568,0.1542115846551579
7867,Player1,686,558,0.3465474352110652
7867,Player2,649,333,0.09753196981883415
7867,Shuttlecock,673,282,0.5528006738579793
7868,Player1,687,548,0.3465474352110652
7868,Player2,650,336,0.1090440572471855
7868,Shuttlecock,678,286,0.22079738749768443
7869,Player1,687,542,0.20689655172413793
7869,Player2,652,339,0.12432935432634445
7869,Shuttlecock,681,293,0.26261286571944514
7870,Player1,686,533,0.312254659935773
7870,Player2,655,340,0.1090440572471855
7870,Shuttlecock,682,300,0.24382992454708535
7871,Player1,686,533,0.0
7871,Player2,655,340,0.0
7871,Shuttlecock,682,300,0.0
7872,Player1,684,531,0.09753196981883415
7872,Player2,654,343,0.1090440572471855
7872,Shuttlecock,684,308,0.2843521121115628
7873,Player1,682,527,0.1542115846551579
7873,Player2,654,344,0.034482758620689655
7873,Shuttlecock,684,313,0.1724137931034483
7874,Player1,680,526,0.07710579232757896
7874,Player2,653,344,0.034482758620689655
7875,Player1,678,528,0.09753196981883415
7875,Player2,651,344,0.06896551724137931
7876,Player1,673,532,0.22079738749768443
7876,Player2,648,343,0.1090440572471855
7877,Player1,673,532,0.0
7877,Player2,648,343,0.0
7878,Player1,672,533,0.048765984909417075
7878,Player2,645,341,0.12432935432634445
7878,Shuttlecock,613,286,2.6193281399769575
7879,Player1,669,532,0.1090440572471855
7879,Player2,641,339,0.1542115846551579
7879,Shuttlecock,599,288,0.4876598490941707
7880,Player1,669,527,0.1724137931034483
7880,Player2,640,337,0.07710579232757896
7880,Shuttlecock,585,291,0.4937179676991846
7881,Player1,663,521,0.2925959094565024
7881,Player2,637,335,0.12432935432634445
7881,Shuttlecock,572,295,0.46901622443915325
7882,Player1,647,517,0.5687042242231256
7882,Player2,636,333,0.07710579232757896
7882,Shuttlecock,560,300,0.4482758620689655
7883,Player1,647,517,0.0
7883,Player2,636,333,0.0
7883,Shuttlecock,560,300,0.0
7884,Player2,634,334,0.07710579232757896
7884,Player1,628,508,0.724958484194091
7884,Shuttlecock,548,305,0.4482758620689655
7885,Player2,636,337,0.12432935432634445
7885,Player1,622,498,0.4021346134376069
7885,Shuttlecock,535,311,0.4937179676991846
7886,Player2,638,338,0.07710579232757896
7886,Player1,620,490,0.2843521121115628
7886,Shuttlecock,522,321,0.5655592919605767
7887,Player2,640,337,0.07710579232757896
7887,Player1,615,489,0.17582825908940636
7887,Shuttlecock,512,330,0.4639180705887486
7888,Player2,640,336,0.034482758620689655
7888,Player1,611,489,0.13793103448275862
7888,Shuttlecock,501,341,0.5364258340035878
7889,Player2,640,336,0.0
7889,Player1,611,489,0.0
7889,Shuttlecock,501,341,0.0
7890,Player2,640,334,0.06896551724137931
7890,Player1,604,488,0.24382992454708535
7890,Shuttlecock,490,355,0.6139480625780985
7891,Player2,640,331,0.10344827586206896
7891,Player1,593,486,0.3855289616378948
7891,Shuttlecock,479,369,0.6139480625780985
7892,Player2,640,331,0.0
7892,Player1,580,485,0.4496001658760448
7892,Shuttlecock,469,384,0.6216467716317223
7893,Player1,567,484,0.4496001658760448
7893,Player2,638,331,0.06896551724137931
7893,Shuttlecock,459,401,0.6801063077005525
7894,Player1,555,486,0.4195008641584979
7894,Player2,636,330,0.07710579232757896
7894,Shuttlecock,450,419,0.6939521309482106
7895,Player1,555,486,0.0
7895,Player2,636,330,0.0
7895,Shuttlecock,450,419,0.0
7896,Player2,635,330,0.034482758620689655
7896,Player1,548,487,0.24382992454708535
7897,Player2,633,329,0.07710579232757896
7897,Player1,540,488,0.2780088878723638
7897,Shuttlecock,513,310,4.341268383453163
7898,Player2,627,329,0.20689655172413793
7898,Player1,538,487,0.07710579232757896
7898,Shuttlecock,537,275,1.4633858740636514
7899,Player2,621,330,0.20975043207924896
7899,Player1,539,486,0.048765984909417075
7899,Shuttlecock,572,227,2.048461619348848
7900,Player2,618,332,0.12432935432634445
7900,Player1,540,483,0.1090440572471855
7900,Shuttlecock,591,198,1.1955128154041181
7901,Player2,618,332,0.0
7901,Player1,541,483,0.034482758620689655
7901,Shuttlecock,591,198,0.0
7902,Player2,618,333,0.034482758620689655
7902,Player1,541,480,0.10344827586206896
7902,Shuttlecock,612,170,1.206896551724138
7903,Player2,621,333,0.10344827586206896
7903,Player1,542,476,0.1421760560557814
7903,Shuttlecock,630,146,1.0344827586206897
7904,Player2,623,333,0.06896551724137931
7904,Player1,542,474,0.06896551724137931
7904,Shuttlecock,647,128,0.8537529933199963
7905,Player2,625,329,0.1542115846551579
7905,Player1,543,471,0.1090440572471855
7905,Shuttlecock,661,113,0.7075270527132136
7906,Player2,626,325,0.1421760560557814
7906,Player1,543,469,0.06896551724137931
7906,Shuttlecock,675,100,0.6587921784325104
7907,Player2,626,325,0.0
7907,Player1,543,469,0.0
7907,Shuttlecock,675,100,0.0
7908,Player2,628,323,0.09753196981883415
7908,Player1,548,468,0.17582825908940636
7908,Shuttlecock,687,90,0.5386379086832175
7909,Player2,632,321,0.1542115846551579
7909,Player1,550,468,0.06896551724137931
7909,Shuttlecock,698,83,0.4496001658760448
7910,Player1,563,469,0.4496001658760448
7910,Player2,642,319,0.3516565181788127
7910,Shuttlecock,708,77,0.4021346134376069
7911,Player1,572,469,0.3103448275862069
7911,Player2,650,318,0.2780088878723638
7911,Shuttlecock,718,73,0.3713906763541037
7912,Player1,577,468,0.17582825908940636
7912,Player2,653,317,0.1090440572471855
7912,Shuttlecock,728,71,0.3516565181788127
7913,Player1,577,468,0.0
7913,Player2,653,317,0.0
7913,Shuttlecock,728,71,0.0
7914,Player1,580,468,0.10344827586206896
7914,Player2,656,315,0.12432935432634445
7914,Shuttlecock,736,70,0.2780088878723638
7915,Player1,586,469,0.20975043207924896
7915,Player2,664,309,0.3448275862068966
7915,Shuttlecock,744,71,0.2780088878723638
7916,Player2,673,304,0.35502172899955176
7916,Player1,595,470,0.312254659935773
7916,Shuttlecock,751,73,0.2510382720441558
7917,Player2,685,299,0.4482758620689655
7917,Player1,606,469,0.38087451783404347
7917,Shuttlecock,759,77,0.3084231693103158
7918,Player2,694,295,0.33961578626883115
7918,Player1,613,470,0.24382992454708535
7918,Shuttlecock,766,82,0.2966319057600906
7919,Player1,616,471,0.1090440572471855
7919,Player2,709,297,0.5218188258766054
7919,Shuttlecock,773,88,0.31791532611354784
7919,Shuttlecock,756,225,4.760369493747683
7920,Player1,616,471,0.0
7920,Player2,709,298,0.034482758620689655
7920,Shuttlecock,773,88,4.760369493747683
7920,Shuttlecock,756,225,4.760369493747683
7921,Player1,621,471,0.1724137931034483
7921,Player2,727,295,0.6292512962377469
7921,Shuttlecock,779,95,4.552377173635164
7922,Player1,627,476,0.26931895434160874
7922,Player2,730,295,0.10344827586206896
7922,Shuttlecock,785,103,0.3448275862068966
7923,Player1,633,477,0.20975043207924896
7923,Player2,726,295,0.13793103448275862
7923,Shuttlecock,791,113,0.4021346134376069
7924,Player1,638,477,0.1724137931034483
7924,Player2,723,291,0.1724137931034483
7924,Shuttlecock,796,124,0.41665675771015764
7925,Player1,642,479,0.1542115846551579
7925,Player2,726,276,0.5274847772682192
7925,Shuttlecock,801,135,0.41665675771015764
7926,Player1,642,479,0.0
7926,Player2,726,275,0.034482758620689655
7926,Shuttlecock,801,135,0.0
7927,Player1,648,482,0.23131737698273688
7927,Player2,735,270,0.35502172899955176
7927,Shuttlecock,806,147,0.4482758620689655
7927,Shuttlecock,769,180,1.7095938284469712
7928,Player1,659,486,0.4036103417489526
7928,Player2,745,277,0.420915710887369
7928,Shuttlecock,838,197,2.450460414405499
7928,Shuttlecock,841,201,0.1724137931034483
7929,Player1,671,493,0.47904979273964843
7929,Player2,755,284,0.420915710887369
7929,Shuttlecock,862,242,1.5884541801766925
7930,Player1,680,497,0.33961578626883115
7930,Player2,765,293,0.4639180705887486
7931,Player1,684,505,0.3084231693103158
7931,Player2,773,299,0.3448275862068966
7931,Shuttlecock,896,302,2.37806064131954
7932,Player1,684,505,0.0
7932,Player2,773,299,0.0
7932,Shuttlecock,896,302,0.0
7933,Player1,690,509,0.2486587086526889
7933,Player2,778,302,0.20106730671880346
